9787513335256,"圣母","[日]秋吉理香子",7.9,2905,https://book.douban.com/subject/30475757/,2020-03-12
9787510881145,"网内人","陈浩基",8.2,6387,https://book.douban.com/subject/34262174/,2020-03-12
9787546352251,"首无·作祟之物","[日]三津田信三",8.8,5297,https://book.douban.com/subject/6249670/,2020-03-12
9787513337700,"我们盗走星座的理由","（日）北山猛邦",7.7,379,https://book.douban.com/subject/34860553/,2020-03-12
9787513335416,"蓝玫瑰不会安眠","（日）市川忧人",7.7,369,https://book.douban.com/subject/32495024/,2020-03-12
9787541154577,"死亡护理师","[日]叶真中显",8.4,210,https://book.douban.com/subject/34444561/,2020-03-12
9787020128495,"体育馆之谜","[日] 青崎有吾",8.0,2157,https://book.douban.com/subject/27054451/,2020-03-12
9787544280570,"恐妻家","[日] 伊坂幸太郎",8.2,2434,https://book.douban.com/subject/34778578/,2020-03-12
9787513335782,"喜鹊谋杀案","[英] 安东尼·霍洛维茨",7.7,7964,https://book.douban.com/subject/33445034/,2020-03-12
9789866562877,"克萊因壺","岡嶋二人",8.5,730,https://book.douban.com/subject/6265791/,2020-03-12
9784106027154,"クラインの壷","岡嶋二人",,0,https://book.douban.com/subject/3122182/,2020-03-12
9787549630479,"尚待商榷的爱情","(英)朱利安·巴恩斯",7.4,140,https://book.douban.com/subject/34893656/,2020-03-12
9787532782406,"低音提琴","[德]帕·聚斯金德",8.4,28,https://book.douban.com/subject/34863426/,2020-03-12
9787562198178,"老爸的笑声","[菲律宾]卡洛斯·布洛桑",8.3,25,https://book.douban.com/subject/33455809/,2020-03-12
9787532782390,"鸽子","[德]帕·聚斯金德",8.5,34,https://book.douban.com/subject/34863427/,2020-03-12
9787559819628,"罗马阳台 世间的每一个清晨","[法] 帕斯卡·基尼亚尔",8.0,213,https://book.douban.com/subject/34661933/,2020-03-12
9787532754335,"年轻的心在哭泣","[美] 理查德·耶茨",8.3,1390,https://book.douban.com/subject/6060418/,2020-03-12
9780307455963,"Young Hearts Crying","Richard Yates",8.8,30,https://book.douban.com/subject/3397453/,2020-03-12
9780099518648,"Young Hearts Crying","Yates, Richard",,0,https://book.douban.com/subject/6764766/,2020-03-12
9789863590125,"年輕的心，哭泣","理查．葉慈",,0,https://book.douban.com/subject/25871379/,2020-03-12
9787564935078,"三月十五","[美]桑顿·怀尔德",,0,https://book.douban.com/subject/30359552/,2020-03-12
9787540784584,"一座城堡到另一座城堡","[法] 塞利纳",8.8,100,https://book.douban.com/subject/30255670/,2020-03-12
9787564934453,"田纳西·威廉斯回忆录","[美]田纳西·威廉斯",8.5,50,https://book.douban.com/subject/30295663/,2020-03-12
9787544705349,"小大亨","[美]威廉·加迪斯",8.3,21,https://book.douban.com/subject/3090844/,2020-03-12
9787521200683,"沙岸风云","[法] 朱利安·格拉克",8.7,59,https://book.douban.com/subject/30248315/,2020-03-12
9787532163632,"塔尼奥斯巨岩","[法]阿明·马洛夫",8.5,18,https://book.douban.com/subject/30212818/,2020-03-12
9787532768639,"莱昂内尔·阿斯博","马丁·艾米斯",6.5,30,https://book.douban.com/subject/26286308/,2020-03-12
9781594204234,"Bleeding Edge","Thomas Pynchon",9.5,23,https://book.douban.com/subject/23716628/,2020-03-12
9780143125754,"Bleeding Edge","Thomas Pynchon",,0,https://book.douban.com/subject/26531921/,2020-03-12
9787558118067,"皮","库尔齐奥·马拉巴特",8.7,58,https://book.douban.com/subject/26975234/,2020-03-12
9789861209708,"烈酒一滴","勞倫斯.卜洛克(Lawrence Block)",8.8,39,https://book.douban.com/subject/6731656/,2020-03-12
9787513317795,"地下人","[美] 罗斯·麦克唐纳",7.8,80,https://book.douban.com/subject/26375117/,2020-03-12
9782707316530,"Qui a tué Roger Ackroyd ?","Pierre Bayard",,0,https://book.douban.com/subject/4764566/,2020-03-12
9782707320438,"Qui a tué Roger Ackroyd ?","Pierre Bayard",,0,https://book.douban.com/subject/3665886/,2020-03-12
9787550294578,"阅读是一座随身携带的避难所","[英]毛姆",8.6,6002,https://book.douban.com/subject/27024398/,2020-03-12
9787210082903,"人性的枷锁","[英] 威廉·萨默塞特·毛姆",9.2,7246,https://book.douban.com/subject/26803714/,2020-03-12
9787532131938,"罪与罚","陀思妥耶夫斯基 (Dostoevsky)",9.1,3841,https://book.douban.com/subject/2253402/,2020-03-12
