name,author,Avg,Num
莎士比亚十四行诗集,(英)莎士比亚,8.5,705
拜伦诗歌精选,拜伦,8.4,51
樱桃园,[俄] 契诃夫,9.1,161
卡夫卡中短篇小说全集,[奥] 卡夫卡,9.0,409
弗洛伊德与哲学,[法] 保罗·利科,8.7,18
海德格尔,乔治·斯坦纳,8.5,105
导读尼采《悲剧的诞生》,(英) 道格拉斯·伯纳姆,8.2,62
黑格尔,[美]弗雷德里克·拜塞尔,9.6,55
在世,[美] 休伯特·L.德雷福斯,9.0,44
尼采思想传记,(德)萨弗兰斯基,8.3,200
海德格尔导论,[德]彼得·特拉夫尼,8.6,123
Nietzsche,Alexander Nehamas,9.2,19
发现你的天赋,【英】肯•罗宾逊（Ken Robinson）,7.4,185
死火重温,汪晖,8.7,120
现代的诱惑,[美]史书美 著,8.4,215
中国现代文学史研究法,谢泳,7.8,128
抒情传统与中国现代性,王德威,8.4,488
跨语际实践,刘禾,8.364814814814814,432
近代的超克,[日] 竹内好,8.8,602
持燈的使者,劉禾,8.5,17
阴火,太宰治,7.8,1104
Disgrace,J. M. Coetzee,8.8,260
大象无形,[法] 朱利安,8.8,124
李泽厚对话集·与刘再复对谈,李泽厚,7.5,49
势,【法】弗朗索瓦·余莲,8.0,80
整体性与隐缠序,戴维·玻姆,8.3,71
思的经验,（德）海德格尔,8.0,82
宇宙與歷史,M.耶律亚德,9.1,56
论文字学,[法] 雅克·德里达,8.5,26
德里达传,【法】伯努瓦·皮特斯,8.2,60
欢乐英雄,古龙,8.8,12171
此间的少年,江南,8.4,46597
密使,[英] 格雷厄姆·格林,7.3,109
无命运的人生,（匈牙利）凯尔泰斯•伊姆雷,7.7,68
大卫.科波菲尔-,查尔斯·狄更斯,8.5,356
明,[新西兰] 埃莉诺·卡顿,7.5,88
恰似水于巧克力,[墨西哥]劳拉·埃斯基韦尔,7.8,129
The Hobbit,J.R.R. Tolkien,9.1,497
神秘的魔法石,J.K. 羅琳,9.0,9101
Harry Potter and the Sorcerer’s Stone,J. K. Rowling,9.8,47
Harry Potter and the Sorcerer&#39;s Stone,J.K. Rowling,9.3,5396
十國春秋,吴任臣,8.6,35
契丹国志,叶隆礼,8.7,40
初潭集,[明] 李贽,8.2,24
管子轻重篇新诠,马非百,8.2,23
几乎没有记忆,[美] 莉迪亚·戴维斯,7.8,1052
两个故事,[奥地利] 罗伯特·穆齐尔,8.4,287
China Marches West,Peter C. Perdue,9.1,160
Soulstealers,Philip A. Kuhn,9.4,107
Ancient China and its Enemies,Nicola Di Cosmo,8.5,28
A Translucent Mirror,Pamela Kyle Crossley,8.0,70
Manchus and Han,Edward J. M. Rhoads,8.2,38
"Culture, Power, and the State",Prasenjit Duara,8.8,69
波丽娜,[法] 巴斯蒂安·维韦斯,8.8,1782
氯的滋味,[法] 巴斯蒂安·维韦斯,8.4,2011
一日谈,[巴西]法比奥·穆恩(Fábio Moon),9.1,971
The Property,Rutu Modan,8.7,61
拿破仑大帝,[英] 安德鲁·罗伯茨（Andrew Roberts）,8.7,459
金雀花王朝,[英] 丹·琼斯,8.6,3101
征服者,[英] 罗杰·克劳利,8.7,1213
空王冠,[英] 丹·琼斯,8.6,936
财富之城,[英]罗杰·克劳利,8.9,2461
海洋帝国,[英] 罗杰·克劳利,9.1,3042
野蛮大陆,[英] 基思·罗威,9.0,2253
The Peloponnesian War,Donald Kagan,9.8,16
哈利波特7,J.K. 羅琳,8.9,7537
混血王子的背叛,J.K.羅琳,8.8,4010
蒋勋破解梵高之美,蒋勋,7.3,1285
爱情三部曲,夏目漱石,9.0,49
明与暗,(日)夏目漱石,8.2,50
金环蚀,石川达三,8.1,42
雪的练习生,【日】多和田叶子,7.9,50
现代日本小说集·两条血痕,(日)国木田独步等,8.2,66
我·拋棄了的·女人,遠藤周作,8.2,20
学习之道,[美] 乔希·维茨金 (Josh Waitzkin),8.2,5562
怎样解题,[美] G. 波利亚,8.8,1785
越读者,郝明义,7.9,3768
金字塔原理,[美] 巴巴拉·明托,8.1,6399
高效能人士的七个习惯,史蒂芬·柯维,8.4,10191
How to Read a Book,Mortimer J. Adler,8.7,1395
如何閱讀一本書,莫提默．艾德勒（Mortimer J. Adler）,8.6,233
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,7.8,162
圣诞忆旧集,[美] 杜鲁门·卡坡蒂,8.6,10359
蒂凡尼的早餐,[美] 杜鲁门·卡波特,8.1,9096
肖像与观察,(美)杜鲁门·卡波蒂,8.2,186
沉溺,[美] 胡诺特·迪亚斯,7.7,862
雷蒙德·卡佛短篇小说自选集,[美] 雷蒙德·卡佛,8.6,4741
小说的语言和叙事,[南非] 安德烈·布林克,7.7,78
無知,米蘭．昆德拉　尉遲秀譯,8.3,51
破戒审判,[日] 高木彬光,7.7,345
诅咒之家,(日)高木彬光,7.1,637
能面杀人事件,(日)高木彬光,7.5,1137
白昼的死角,[日] 高木彬光,8.0,702
憎恶的化石,[日] 鲇川哲也,7.3,545
再见，天使,(日)笠井洁,7.8,548
心的岁月,[德]保罗•策兰（Paul Celan）,8.3,307
莎士比亚,[英]安东尼·伯吉斯,8.5,464
在西方发现陈寅恪,陈怀宇,7.2,163
第一次上街买东西,[日] 筒井赖子  著,9.4,112
为什么蚊子老在人们耳边嗡嗡叫,(美)弗娜·阿尔德玛 文,8.6,88
小白找朋友,[美] 丹·桑塔特,8.4,174
字母B里的家,(美)唐·弗里曼,8.5,50
我的兔子朋友,(美)埃里克·罗曼 文/图,8.5,221
生命之种,[美] 爱德华·多尼克,8.8,72
迷人的技术,[美]凯莉•魏纳史密斯,7.5,133
木匠手记,[美]尼娜·麦克劳林,7.8,164
"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists",J.K. Rowling,8.6,84
Hogwarts: An Incomplete and Unreliable Guide,J.K. Rowling,8.4,92
Quidditch Through the Ages,Kennilworthy Whisp,8.6,107
人类群星闪耀时,[奥地利] 斯蒂芬·茨威格,8.4,4599
Young Jane Young,Gabrielle Zevin,8.4,33
Mimesis,Erich Auerbach,9.5,90
魍魎之匣,京極夏彥,8.8,362
小说鉴史,[法] 莫娜·奥祖夫,9.0,48
波德莱尔美学论文选,波德莱尔,9.0,127
俄罗斯文学讲稿,[美] 弗拉基米尔·纳博科夫,8.84490674318508,697
当代数学,(法)迪厄多内,8.5,121
数学在19世纪的发展,F.克莱因,9.6,69
20世纪数学经纬,张奠宙,8.0,113
数学,[俄] A. D. 亚历山大洛夫,9.0,130
数,（美）T・丹齐克,9.0,118
当代数学精英,李心灿…(等)编,8.1,48
古今数学思想 第2册,[美]M.克莱因,8.7,23
水车馆事件,（日）绫辻行人,6.875781922525107,3485
殺人水車館,綾辻行人,7.0,168
工厂女孩,张彤禾,8.0,216
消失中的江城,何偉 Peter Hessler,9.2,554
消失的老北京,梅英東,8.9,74
中國變奏曲,梅英東(Michael Meyer),7.0,16
尋路中國,何偉,9.2,716
地下紐約,蘇西耶.凡卡德西(Sudhir Venkatesh),7.8,27
长乐路,[美] 史明智,8.5,5615
Narcissus and Goldmund,Hermann Hesse,8.9,63
The Glass Bead Game,Hermann Hesse,8.9,37
缎子鞋,(法)克洛代尔,7.1,26
修女 拉摩的侄儿,[法] 狄德罗,7.3,28
布莱希特的情人,雅克-皮埃尔·阿梅特,6.9,80
美国宪法的经济观,[美]查尔斯·A.比尔德,7.9,104
美国人：建国的历程,[美]丹尼尔·J·布尔斯廷,8.7,241
美国人：殖民地历程,[美]丹尼尔·J·布尔斯廷,8.7,214
抗争政治,"(美) 蒂利 (Tilly,C.) , (美) 塔罗 (Tarrow,S.) 著",8.3,175
美洲三书,（英）柏克,9.2,174
给我自由!,[美] 坎里克·方纳 (Eric Foner),8.7,243
从蛮荒到帝国,[美] 查尔斯•比尔德,7.0,19
南齐书,萧子显,8.6,185
宋书,沈约,8.9,226
旧五代史,薛居正,8.6,143
新五代史,欧阳修,8.91271676300578,346
舊唐書,[後晉] 劉昫 等撰,8.8,359
Harry Potter and the Order of the Phoenix ,J. K. Rowling,8.8,188
哈利波特与火焰杯,J.K. Rowling,9.3,228
Murder on the Orient Express,Agatha Christie,9.0,1140
Charlotte&#39;s Web,E. B. White,8.8,2006
园圃之乐,（德）赫尔曼·黑塞,8.8,799
昨日之旅,[奥地利]茨威格,8.4,3008
生命之歌,(德)赫尔曼·黑塞,8.650733137829912,682
人生拼图版,[法] 乔治·佩雷克,8.558679706601467,1227
鳄鱼街,[波兰] 布鲁诺·舒尔茨,8.6,2053
修道院纪事,[葡]若泽·萨拉马戈,8.4,645
收集夢的剪貼簿,奧爾嘉‧朵卡萩(Olga Tokarczuk),9.0,40
帝国的十字路口：从哥伦布到今天的加勒比史,[英]卡丽·吉布森（Carrie Gibson）,8.2,110
我们街区的孩子们,[埃及] 纳吉布·马哈福兹,7.799999999999999,269
最后一单酒,[英] 格雷厄姆·斯威夫特,7.3,58
"米欧,我的米欧",【瑞典】阿斯特丽德·林格伦,8.5,59
吵闹村的孩子,阿斯特丽德·林格伦,9.0,100
埃米尔擒贼记,（德）埃里希・凯斯特纳,8.7,125
好心眼儿巨人,罗尔德・达尔,8.733764705882352,850
绿林女儿,阿斯特丽德·林格伦,8.1,60
木民谷的冬天,托芙・扬松,8.9,148
中国文学史,钱基博,8.774517374517375,259
牧齋初學集,【清】钱谦益（撰）,8.4,19
小说考证,蒋瑞藻 撰  蒋逸人 整理,8.4,11
李商隐传论,刘学锴,9.6,16
汤显祖集,汤显祖 著,9.3,11
Political Theory of Possessive Individualism,C. B. Macpherson,8.2,11
The Faces of Injustice,Judith N. Shklar,9.1,17
Hobbes on Civil Association,MICHAEL OAKESHOTT,9.8,30
The Concept of Representation,Hanna F. Pitkin,9.6,13
Politics and Vision,Sheldon S. Wolin,9.1,16
The Stillborn God,Mark Lilla,8.9,18
The New Science of Politics,Eric Voegelin,9.4,16
远见,[美] 布赖恩·费瑟斯通豪,7.7,2276
至关重要的关系,里德·霍夫曼,7.7,895
刻意练习,[美] 安德斯·艾利克森（Anders Ericsson）,7.9,12210
你为什么而工作,[美]巴里•施瓦茨,7.1,299
So Good They Can&#39;t Ignore You,Cal Newport,8.2,219
贵族之家,屠格涅夫,7.9,506
爱情半夜餐,(法)米歇尔·图尼埃,8.2,1070
魔法手指,(英)罗尔德·达尔 著,8.2,327
小乔治的神奇魔药,(英)罗尔德·达尔 著,8.1,356
世界冠军丹尼,(英)罗尔德·达尔 著,8.6,213
女巫,(英)罗尔德·达尔 著,8.8,607
好小子-童年故事,(英)罗尔德·达尔 著,8.3,245
查理和巧克力工厂,(英)罗尔德·达尔 著,8.7,1498
独闯天下,(英)罗尔德·达尔 著,8.8,219
James and the Giant Peach,Roald Dahl,8.486986301369862,146
Lenin&#39;s Tomb,David Remnick,9.3,22
Forgotten Ally,Rana Mitter,8.3,40
The Sleepwalkers,Christopher Clark,8.6,42
零年：1945,[荷] 伊恩·布鲁玛,8.7,2033
零年,[荷] 伊恩·布鲁玛,9.3,58
历史的崇高形象,[美]王斑,7.6,121
翻译的传说,胡缨,7.8,107
现实主义的限制,[美] 安敏成,8.6,185
被压抑的现代性,王德威,8.5,603
文体问题,[英] 贺麦晓(Michel Hockx),7.7,45
上海摩登,[美] 李欧梵,8.1,890
写实主义小说的虚构,王德威,8.3,179
抒情与史诗,[捷克] 亚罗斯拉夫·普实克 编,8.7,127
The Lure of the Modern,Shu-mei Shih,8.5,31
一半是海水一半是火焰,王朔,8.0,13387
过把瘾就死,王朔,8.3,3186
千万别把我当人,王朔,7.9,2063
玩的就是心跳,王朔,7.9,2710
王朔文集,王朔,7.9,1324
棋王,阿城,8.7,19475
失落的艺术,Noah Charney,8.7,84
古典传统,[美]吉尔伯特·海厄特（Gilbert Highet),9.5,289
李白选集,郁贤皓 选注,10.0,80
诗经名物新证,扬之水,9.6,26
李清照集校注,王仲闻,9.7,25
崔东壁遗书,崔述,9.433333333333334,33
前尘梦影新录,黄裳,9.3,18
开元占经,瞿昙悉达,9.4,14
两汉魏晋南北朝与西域关系史研究,余太山,8.5,19
晚明史籍考,谢国桢,9.6,40
张之洞诗文集,张之洞 著,8.6,16
未来的学校,[美]泰德·丁特史密斯,7.1,52
玩耍精神：会玩的孩子真的有出息,[美]彼得·格雷,9.2,59
如何让孩子成年又成人,[美] 朱莉•利思科特-海姆斯,8.1,145
人是如何学习的,[美] 约翰•D•布兰思福特,7.6,215
大学的未来,德里克·博克,7.3,20
翻转课堂的可汗学院,萨尔曼·可汗（Salman Khan）,8.3,967
世界上最聪明的孩子,[美]阿曼达·里普利,7.5,103
脑与阅读,[法]斯坦尼斯拉斯·迪昂（Stanislas Dehaene）,7.7,171
多元智能新视野,【美】霍华德·加德纳,6.6,48
Lifelong Kindergarten,Mitchel Resnick,8.8,11
密室推理讲座,[法 ] 罗兰·拉库尔布,9.3,45
黄金时代英国作家论,（美）里罗·莱德·潘尼克,9.0,35
丝之屋,[英] 安东尼·赫洛维兹,7.8,3288
通往天堂的最后一站,(英)雷吉纳德·希尔,7.4,99
任血流淌,[英]伊恩·兰金,7.4,123
大师的背影,（美）埃德加·爱伦·坡  著,8.5,480
Bending the Willow,David Stuart Davies,8.2,14
走出防空洞,[英]戴维·洛奇,9.0,56
令人难以宽慰的农庄,(英) 斯黛拉·吉本思,7.5,51
寂寞猎人,[日] 宫部美雪( 宮部 みゆき),7.0,459
耻辱龛,[阿尔巴尼亚]伊斯梅尔·卡达莱,8.3,89
赖床的男人,[英]戴维·洛奇,7.9,151
“新诗集”与中国新诗的发生,姜涛,9.2,28
亚历山大和发条老鼠,(美)李欧·李奥尼 文/图,9.1,357
一只奇特的蛋,(美)李欧·李奥尼 文/图,8.4,237
鸭子骑车记,(美)大卫·夏农 文/图,9.0,306
玛德琳,文/图 (美)路德维格·贝梅尔斯曼,9.0,497
田鼠阿佛,(美)李欧·李奥尼 文/图,9.1,799
The Little House,Virginia Lee Burton,9.2,48
远山淡影,[英]石黑一雄,7.9,77
黄庭坚诗选,黄庭坚诗,9.2,34
陳與義集校箋,（宋）陳與義  著,9.4,30
陳子昂集,[唐]陈子昂撰  徐鹏校点,8.7,20
一百种尾巴或一千张叶子,王冬,8.0,1766
冷浪漫,科学松鼠会,7.7,6327
吃的真相,云无心,7.9,5240
我知道你不知道的自己在想什么,果壳,7.1,3081
谣言粉碎机,果壳网,7.7,3506
鸟与兽的通俗生活,果壳guokr.com,7.9,443
上帝掷骰子吗,曹天元,9.2,20024
生命八卦,袁越,8.3,1004
花逝,渡边淳一,7.6,1093
泡沫,渡边淳一,7.2,928
谋杀的解析,贾德·鲁本菲尔德,7.5,981
恐惧状态,(美)迈克尔·克莱顿,7.2,148
零点时刻,约瑟夫·范德尔,7.0,76
冷月,[美]杰弗里·迪弗,8.1,597
针眼,[英国] 肯·福莱特,7.8,246
破窗,(美)杰弗里·迪弗,7.4,223
中国古典诗词感发,顾随,9.1,1135
认识电影,[美] 路易斯·贾内梯,8.9,12859
一句顶一万句,刘震云,8.7,34652
我曾这样寂寞生活：辛波斯卡诗选2,[波]维斯拉瓦·辛波斯卡,8.2,2586
The Robots of Dawn,Isaac Asimov,8.3,31
Robots and Empire,Isaac Asimov,9.3,18
The Currents of Space,Isaac Asimov,7.2,16
窗灯,[日] 青山七惠,7.4,10400
离别之音,(日)青山七惠,7.8,2911
新娘,[日]青山七惠,7.7,1762
紫罗兰,[日]青山七惠,7.518498659517427,1492
厨房,[日] 吉本芭娜娜,8.1,7170
哀愁的预感,[日] 吉本芭娜娜,7.8,4084
一個人的好天氣,青山七惠,7.8,654
米哈尔科商业创意全攻略,迈克尔·米哈尔科,6.8,39
浮现式设计,Scott L.Bain,6.8,27
创新的10个面孔,汤姆·凯利,8.4,119
精通Web Analytics,(美国)(Avinash Kaushik)卡希克,7.4,263
技术领导之路,Gerald M.Weinberg,8.4,219
创新的艺术,汤姆・凯利,8.1,252
软件人才管理的艺术,Michael Lopp,8.1,68
互联网创业核心技术：构建可伸缩的web应用,【美】Artur Ejsmont,8.2,63
项目管理之美,Scott Berkun,7.8,215
The Myths of Innovation,Scott Berkun,8.0,60
置身于苦难与阳光之间,(法)加缪,8.7,110
加缪传,[美] 赫伯特·R.洛特曼,8.3,180
La Chute,Albert Camus,8.6,27
一九一九年,[美]约翰·多斯·帕索斯,7.8,18
赚大钱,[美] 约翰·多斯·帕索斯,8.4,16
四畳半神話大系 ,森見 登美彦,9.1,114
有頂天家族 二代目の帰朝,森見 登美彦,9.1,59
宵山万華镜,森見 登美彦,8.2,51
新釈 走れメロス 他四篇,森見登美彦,9.4,32
恋文の技術,森見登美彦,9.0,25
四畳半王国見聞録,森見登美彦,7.8,18
ペンギン・ハイウェイ,森見登美彦,8.7,40
太陽の塔,森見登美彦,8.6,28
故事写作大师班,[美]约翰•特鲁比,8.5,332
巴黎评论·短篇小说课堂,洛林·斯坦恩/塞迪·斯坦恩 主编,7.9,316
畅销作家写作全技巧,[日] 大泽在昌,8.2,1101
韩剧如何讲故事,[韩] 郑淑,7.1,357
弦理论,[美]大卫·福斯特·华莱士,7.7,130
老屋记,[美] 克里斯·韦尔,7.4,94
翁同龢传-高阳文集-珍藏版,高阳,7.0,13
正德外记-高阳文集-珍藏版,高阳,7.3,27
醉蓬莱-高阳文集-珍藏版,高阳,7.9,14
英华沉浮录 3,董桥,8.1,175
英华沉浮录 1,董桥,8.2,366
安乐堂,高阳,6.6,34
来燕榭书跋,黄裳,8.7,73
清朝的皇帝,高阳,8.1,134
朱熹的历史世界,余英时,9.2,568
99%的誘拐,岡嶋二人,7.8,108
緊閉的門扉,石持淺海,7.9,735
大誘拐,天藤真,8.5,275
巧克力遊戲,岡嶋二人,7.0,317
The Book of Disquiet,Fernando Pessoa,9.5,133
A Clockwork Orange,Anthony Burgess,8.7,148
浮世物语,李长声,7.4,318
神保町书蟲,[日] 池谷伊佐夫,7.8,1192
书商的旧梦,沈昌文,7.3,400
远书,止庵,7.8,91
书趣,[美] 安妮·法迪曼,8.2,694
黄昏清兵卫,[日] 藤泽周平,8.5,1775
字解日本,[日] 茂吕美耶,7.8,920
日本四季,张燕淳,8.5,3070
天上大风,傅月庵,7.8,220
夜晚的书斋,（加拿大）阿尔贝托·曼古埃尔,8.3,319
吉川英治與吉本芭娜娜之間,李長聲,7.9,35
紫丁香冷的街道,渡边淳一,7.08642266824085,847
女人的手,[日] 渡边淳一,7.0,745
居鲁士的教育,[古希腊] 色诺芬,8.6,103
哲学的政治,戴维斯,8.4,53
幽暗的诱惑,【美】汉密尔顿,8.6,43
尼各马可伦理学义疏,[美] 伯格,8.0,41
戏剧诗人柏拉图,戈登（J.Gordon）,8.6,69
苏格拉底与阿里斯托芬,【美】列奥·施特劳斯,8.5,83
读柏拉图,【德】托马斯·A.斯勒扎克,8.6,123
Find Me,André Aciman,6.0,265
Giovanni&#39;s Room,James Baldwin,8.5,145
Me Talk Pretty One Day,David Sedaris,8.3,217
Less,Andrew Sean Greer,7.6,147
Catch and Kill,Ronan Farrow,9.3,61
マツリカ・マハリタ,相沢沙呼,9.0,15
強欲な羊,美輪 和音,7.8,13
由於男人都不在了,Philippe Besson（菲利普‧貝松）,8.0,59
過於喧囂的孤獨,[捷] 赫拉巴爾,8.8,561
游荡的影子,(法国)帕斯卡·基尼亚尔,8.2,177
逆天,[法] 乔里-卡尔·于斯曼,8.6,510
作品第一号,[法] 马克·萨波塔,6.6,325
读诗的艺术,[美] 哈罗德·布鲁姆 等,8.6,957
追忆,[美] 宇文所安,8.6,1486
肢解屍體之謎,綾辻行人,7.1,248
匣中的失樂,竹本健治,7.9,162
馬來鐵道之謎,有栖川有栖,7.1,342
南京,[美]黄艺峰（Ethan Young） 编绘,7.1,131
焦渴,[挪]尤·奈斯博,7.9,1001
布汶的星期天,[法] 乔治·杜比 (Georges Duby),8.8,138
法国史学革命,(英) 彼得·伯克,9.0,220
我们必须给历史分期吗？,[法] 雅克·勒高夫,7.5,208
圣徒与罪人,埃蒙•达菲,8.3,81
罗芒狂欢节,[法]埃马纽埃尔•勒华拉杜里,8.3,45
为历史而生,[美]卡萝尔·芬克,9.2,43
十六世纪的无信仰问题,(法) 费弗尔,7.9,41
法国大革命的文化起源,[法] 罗杰·夏蒂埃,8.6,104
管子,,8.3,201
有产业的人,[英] 高尔斯华绥,8.0,33
林中之死,[美] 舍伍德·安德森,7.4,95
苔依丝,(法)法郎士,8.325257731958763,194
置身于苦难与阳光之间――加缪散文集,,9.1,157
对另一种存在的烦恼,,7.9,32
在地图结束的地方,[美] 保罗·奥斯特,7.5,1485
冬日笔记,[美] 保罗·奥斯特,7.7,1284
穷途，墨路,(美)保罗·奥斯特,7.6,687
巨兽,[美] 保罗·奥斯特,7.9,659
隐者,[美] 保罗·奥斯特,7.5,662
简单冥想术：激活你的潜在创造力,[英] 安迪•普迪科姆（Andy Puddicombe）,8.1,363
不确定世界的理性选择,雷德·海斯蒂 (Reid Hastie),8.7,734
系统思考,[美] 丹尼斯·舍伍德,7.9,573
批判性思维工具,[美] 理查德·保罗,8.1,1465
思考的力量,保罗,7.8,262
Critical Thinking,Richard Paul,8.6,79
汉文学史纲要,鲁迅,8.6,120
两地书,鲁迅,8.4,338
集外集拾遗补编,鲁迅,8.4,90
全唐五代小说,李时人  等,8.3,27
金圣叹全集,[清] 金圣叹,7.6,14
拾遗记校注,[晋]王嘉  撰,9.3,38
全校會註集評聊齋誌異,[清] 蒲松齡,9.3,35
库科茨基医生的病案,[俄] 柳德米拉·乌利茨卡娅,7.8,38
星际特工2,[法]克里斯坦 编,8.6,51
The House on Mango Street,Sandra Cisneros,8.2,962
电影的秘密,[美] 斯蒂芬·普林斯（Stephen Prince）,9.1,637
胡金铨武侠电影作法,胡金铨 述,9.1,639
美国电影美国文化,[美]约翰·贝尔顿,8.0,128
夏夜里的人们,(芬兰)西兰帕,8.0,160
大地的成长,(挪)汉姆生,8.5,190
看不见的人,[美]拉尔夫·艾里森,7.6,88
诺贝尔文学奖大系——泰绮思,法朗士,8.3,42
城堡·变形记,(奥) 卡夫卡,8.5,764
美利坚共和国的衰落,布鲁斯·阿克曼,8.1,67
美国宪法的“高级法”背景,(美)爱德华·S.考文,8.4,112
边缘与中心,杰克•菲利普•格林,8.2,58
Albion&#39;s Seed,David Hackett Fischer,9.2,16
Inventing the People,Edmund S. Morgan,8.8,14
陈毅传,《陈毅传》编写组,7.2,23
一本书的历史,金冲及,7.7,103
汪东兴回忆,汪东兴,5.4,101
刘少奇的最后岁月,黄峥,8.1,97
陈云文选 第一卷,陈云,8.2,58
做哲学,[美] 小西奥多·希克,9.3,208
通向哲学的后楼梯,[德]威廉·魏施德（Wilhelm Weischedel）,7.9,290
哲学是做出来的,[美] 杰伊·F·罗森伯格,8.7,205
西方科学的起源,戴维·林德伯格,9.3,77
逻辑与哲学,[美] 保罗·蒂德曼 (Paul Tidman),9.5,48
实验医学研究导论,[法] 克洛德·贝尔纳,9.1,38
逻辑学Ⅰ,[德]黑格尔,9.8,33
发现社会,[美]兰德尔·柯林斯,9.6,688
我要做好孩子,黄蓓佳,9.1,1628
小丫林晓梅,秦文君,8.2,2537
女生贾梅全传,秦文君,8.3,3696
今天我是升旗手,黄蓓佳,8.4,1054
小鬼鲁智胜,秦文君,8.2,1889
唯美主义者的舞蹈,陈丹燕,7.9,490
男生贾里全传,秦文君,8.5,3549
鱼和它的自行车,陈丹燕,7.7,1827
"Life, the Universe and Everything",Douglas Adams,8.7,108
The Salmon of Doubt,Douglas Adams,9.2,17
The Hitch Hiker&#39;s Guide to the Galaxy,Douglas Adams,9.3,104
英国风情,亨利·詹姆斯,7.1,128
Looking for Alaska,John Green,8.0,121
Eleanor &amp; Park,Rainbow Rowell,7.2,209
Me Before You,Jojo Moyes,8.3,1839
Turtles All the Way Down,John Green,7.3,127
Flipped,Wendelin Van Draanen,8.9,2097
无比美妙的痛苦,(美)约翰·格林,8.5,1876
生命中的美好缺憾,約翰．葛林,7.6,127
The Fault in Our Stars ,John Green,8.3,117
伊坦·弗洛美,伊迪丝·华顿,8.6,58
华盛顿广场,亨利·詹姆斯,8.0,23
骏马,麦卡锡,8.4,74
咖喱传奇,[英]莉泽特·科林厄姆,7.3,76
餐桌礼仪,玛格丽特·维萨,6.6,48
绘画中的食物,本迪纳,7.6,126
文人饮食谭,范用,7.7,452
马铃薯,祖克曼,7.5,48
恶魔花园,（美）斯图尔德·李·艾伦（Stewart Lee Allen）,7.9,251
厨师之旅,[美] 安东尼·伯尔顿,7.7,1199
一切取决于晚餐：平凡食物背后的奇闻轶事,[美] 玛格丽特‧维萨（Margaret Visser）,7.8,39
没有一条道路是重复的,余华,7.7,1995
温暖和百感交集的旅程,余华,8.1,1530
音乐影响了我的写作,余华,7.8,1274
灵魂饭,余华,7.3,799
顺生论,张中行,8.1,144
中国天机,王蒙,6.7,299
读黑格尔,王元化,7.3,61
放虎归山,李零,7.7,584
走到人生边上,杨绛,8.0,14398
拾贝集,周有光,7.8,288
生活的艺术,林语堂,8.3,4700
我的人生哲学,王蒙,8.0,40
爱如是,渡边淳一,6.8,259
光与影,渡边淳一,8.2,2022
博物馆行星,[日] 菅浩江,7.2,365
新笔记大自然,[美]莱斯利/ Clare Walker Leslie,8.1,308
野兽派太太,[英] 卡罗尔·安·达菲,7.5,121
植物大发现,[英]卡罗琳·弗里（Carolyn Fry）,8.0,99
风味绝佳,(日)山田咏美,7.6,477
Station Eleven,Emily St John Mandel,7.8,64
回家之路,[美] 雅阿·吉亚西,8.8,22
钥匙,(日)谷崎润一郎,7.7,2225
皇家酒店,[日]樱木紫乃,7.4,308
卍,[日] 谷崎润一郎,7.4,2245
岁月,[英] 弗吉尼亚·吴尔夫,8.3,121
雅各的房间,弗吉尼亚•吴尔夫,8.3,158
追击·时间之战,[古巴]卡彭特尔,8.4,69
文静的美国人,[英] 格·格林,8.3,122
Doctor Zhivago,Boris Pasternak,8.7,38
哲学论稿,[德]马丁·海德格尔,9.1,132
荷尔德林诗的阐释,[德] 马丁·海德格尔,9.0,83
同一与差异,[德]] 马丁·海德格尔,9.1,40
精神现象学,黑格尔,8.9,752
瓦格纳事件 尼采反瓦格纳,[德]尼采,8.8,147
早期著作,[德]马丁·海德格尔,9.5,13
演讲与论文集,（德）海德格尔,9.2,384
在通向语言的途中,（德）海德格尔,8.8,629
终极实验,[加拿大] 罗伯特 J. 索耶,8.3,414
记忆,(美)洛伊斯·比约德,8.6,303
西塔甘达,洛伊斯.比约德,8.6,255
反联邦党人赞成什么？,[美]斯托林,8.4,202
政府片论,边沁,7.8,193
美国政府和美国政治,李道揆,8.1,88
罗尔斯论文全集,[美]约翰·罗尔斯,9.1,35
一双蓝蓝的眼睛,[英] 托马斯·哈代,7.7,22
红星蓝调,[加拿大] 罗伯特·索耶,7.2,103
量子魔术师,[加]德里克·昆什肯,8.2,249
分形王子,[芬兰] 哈努·拉贾涅米,8.1,109
印度：受伤的文明,V.S.Naipaul,8.1,1061
印度：百万叛变的今天,V.S.Naipaul,8.4,652
幽黯国度,（英）V.S.奈保尔,8.5,943
旅行上癮者,Paul Theroux,8.3,54
奥斯曼帝国闲史,[英]杰森·古德温,8.1,568
风景与记忆,[英] 西蒙·沙玛,9.2,307
登陆火星,史蒂夫·斯奎尔斯,9.4,79
暗淡蓝点,[美]卡尔·萨根,9.0,519
暗物质与恐龙,[美] 丽莎·兰道尔,7.8,158
理解航天,Jerry Jon Sellers,9.2,87
巫师、外星人和星舰,[美] 查尔斯·阿德勒,8.6,303
苏联/俄罗斯探月历程,[爱尔兰]哈维,8.9,13
倒计时,T.A.赫彭海默,7.4,47
接触,卡尔•萨根,8.7,425
科学是怎样败给迷信的,约翰·C·伯纳姆,6.9,125
正常的另一面,乔丹 斯莫勒 著,8.3,252
